SATELLITE-SPECIFIC INFO FOR GNSS AND LEO SATELLITES,  PANDA developing Version: 1.1 by xlxu     2019-03-01 22:36:49:0880 
-------------------------------------------------------------------------------------------------------

FORMAT VERSION:  1.00
THIS FORMAT IS BASED ON BSW5.2 SATELLITE.I08 FILE (ftp://ftp.aiub.unibe.ch/BSWUSER52/GEN/SATELLITE.I14)

PART 1: PHYSICAL SATELLITE PARAMETERS
(A3,2X,A3,2X,A20,2X,A9,2X,I4,5(1X,I2),2X,I4,5(1X,I2),2X,F6.1,2X,I4)
-------------------------------------------------------------------
          SATELLITE               COSPAR        START TIME           END TIME          MASS  IFRQ
PRN  SVN     TYPE                   ID     YYYY MM DD HH MM SS  YYYY MM DD HH MM SS    (KG)

C30  M10  BEIDOU-3M-SECM        2018-029B  2018 03 29 00 00 00                       1008.6     0
C31  I1S  BEIDOU-3IS-SECM       2015-019A  2015 03 30 00 00 00  2018 04 24 23 59 59   994.5     0
C31  I1S  BEIDOU-3IS-SECM       2015-019A  2018 07 11 00 00 00                        994.5     0
C32  I2S  BEIDOU-3IS-CAST       2015-053A  2015 09 29 00 00 00  2018 06 07 23 59 59  2680.0     0
C32  M13  BEIDOU-3M-CAST        2018-072A  2018 09 19 00 00 00                       1026.8     0
C33  M1S  BEIDOU-3MS-CAST       2015-037B  2015 07 30 00 00 00  2018 06 14 23 59 59   940.0     0
C33  M14  BEIDOU-3M-CAST        2018-072B  2018 09 19 00 00 00                       1027.3     0
C34  M2S  BEIDOU-3MS-CAST       2015-037A  2015 07 30 00 00 00  2018 06 11 23 59 59   940.0     0
C34  M15  BEIDOU-3M-SECM        2018-078B  2018 10 15 00 00 00                       1046.6     0
C35  M3S  BEIDOU-3MS-SECM       2016-006A  2016 02 01 00 00 00  2016 02 01 23 59 59   940.0     0
C35  M16  BEIDOU-3M-SECM        2018-078A  2018 10 15 00 00 00                       1045.0     0
C36  M17  BEIDOU-3M-CAST        2018-093A  2018 11 18 00 00 00                       1000.0     0
C37  M18  BEIDOU-3M-CAST        2018-093B  2018 11 18 00 00 00                       1000.0     0
C47  M01  BEIDOU-3M-CAST        2017-069A  2018 06 13 00 00 00  2018 11 14 23 59 59   994.5     0
C48  M08  BEIDOU-3M-SECM        2018-003B  2018 06 12 00 00 00  2018 12 20 23 59 59  1014.4     0
C57  M1S  BEIDOU-3MS-CAST       2015-037B  2018 11 12 00 00 00                        940.0     0
C58  M2S  BEIDOU-3MS-CAST       2015-037A  2018 12 21 00 00 00                        940.0     0
C59  G01  BEIDOU-3G-CAST        2018-085A  2018 11 01 00 00 00                       1733.5     0
J01  001  QZSS                  2010-045A  2010 09 11 00 00 00                       1800.0     0
J02  002  QZSS-2I               2017-028A  2017 06 01 00 00 00                       1800.0     0
J03  004  QZSS-2I               2017-062A  2017 10 09 00 00 00                       1800.0     0
J07  003  QZSS-2G               2017-048A  2017 08 19 00 00 00                       1800.0     0
I01  001  IRNSS-1IGSO           2013-034A  2013 07 01 00 00 00                       1800.0     0
I02  002  IRNSS-1IGSO           2014-017A  2014 04 04 00 00 00                       1800.0     0
I03  003  IRNSS-1IGSO           2014-061A  2014 10 15 00 00 00                       1800.0     0
I04  004  IRNSS-1IGSO           2015-018A  2015 03 28 00 00 00                       1800.0     0
I05  005  IRNSS-1IGSO           2016-003A  2016 01 20 00 00 00                       1800.0     0
I06  006  IRNSS-1GEO            2016-015A  2016 03 10 00 00 00                       1800.0     0
I07  007  IRNSS-1GEO            2016-027A  2016 04 28 00 00 00                       1800.0     0
I09  009  IRNSS-1IGSO           2018-035A  2018 04 11 00 00 00                       1800.0     0



PART 2: ON-BOARD SENSORS
(A3,2X,A3,3X,I4,5(1X,I2),2X,I4,5(1X,I2),3X,3F10.4)
--------------------------------------------------
                START TIME           END TIME                 SENSOR OFFSETS (M)       SENSOR BORESIGHT VECTOR (U) SENSOR AZIMUTH VECTOR (N)
PRN  TYPE  YYYY MM DD HH MM SS  YYYY MM DD HH MM SS         DX        DY        DZ         X       Y       Z          X       Y       Z
G01  SLR   1992 11 22  0  0  0  2008 10 17 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2008 10 23  0  0  0  2009 01 07 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2009  3 24  0  0  0  2011 05 07 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2011  6  2  0  0  0  2011 07 13 00 00 00       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2011 07 16 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G02  SLR   1989  6 10  0  0  0  2004 05 13 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G02  SLR   2004 11 06 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   1985 10  9  0  0  0  1994 04 14 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   1996  3 28  0  0  0  2014 08 19 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   2014  9  5  0  0  0  2014 10 21 00 00 00       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   2014 10 29 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   1978  2 22  0  0  0  1985 07 18 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   1993 10 26  0  0  0  2015 11 09 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2016  2  2  0  0  0  2016 09 14 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2016  9 15  0  0  0  2016 12 06 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2016 12  9  0  0  0  2017 01 04 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017  1  6  0  0  0  2017 05 13 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017  5 19  0  0  0  2017 07 14 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017  7 20  0  0  0  2017 11 28 23 59 59       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017 12  1  0  0  0  2018 09 28 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2018 10 10  0  0  0  2019 01 02 23 59 59       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2019 01 03 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G05  SLR   1980  2  9  0  0  0  1984 05 12 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G05  SLR   1993  8 30  0  0  0  2009 06 09 00 00 00       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G05  SLR   2009 08 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   1978 10  6  0  0  0  1992 05 19 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   1994  3 10  0  0  0  2014 03 04 00 00 00       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   2014  4  3  0  0  0  2014 05 06 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   2014 05 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G07  SLR   1978  5 13  0  0  0  1988 02 13 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G07  SLR   1993  5 13  0  0  0  2008 01 15 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G07  SLR   2008 03 15 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   1978 12 10  0  0  0  1989 10 15 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   1997 11  6  0  0  0  2015 04 14 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   2015  4 30  0  0  0  2015 07 02 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   2015 07 15 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G09  SLR   1980  4 26  0  0  0  1991 03 07 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G09  SLR   1993  6 26  0  0  0  2014 07 22 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G09  SLR   2014 08 02 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G10  SLR   1996  7 16  0  0  0  2015 08 04 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G10  SLR   2015  9 16  0  0  0  2015 10 27 00 00 00       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G10  SLR   2015 10 31 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G11  SLR   1983  7 14  0  0  0  1993 05 05 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G11  SLR   1999 10 07 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G12  SLR   1984  9  8  0  0  0  1996 03 28 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G12  SLR   2006 11 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G13  SLR   1984  6 13  0  0  0  1994 06 21 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G13  SLR   1997 07 23 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G14  SLR   1989  2 14  0  0  0  2000 04 16 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G14  SLR   2000 11 10 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G15  SLR   1990 10  1  0  0  0  2007 03 14 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G15  SLR   2007 10 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G16  SLR   1989  8 18  0  0  0  2000 10 14 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G16  SLR   2003 01 29 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G17  SLR   1989 12 11  0  0  0  2005 02 24 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G17  SLR   2005 09 26 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G18  SLR   1990  1 24  0  0  0  2000 08 19 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G18  SLR   2001  1 30  0  0  0  2018 01 23 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G18  SLR   2018 01 24 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G19  SLR   1989 10 21  0  0  0  2001 09 12 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G19  SLR   2004 03 20 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G20  SLR   1990  3 26  0  0  0  1996 12 14 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G20  SLR   2000 05 11 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G21  SLR   1990  8  2  0  0  0  2003 01 28 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G21  SLR   2003 03 31 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G22  SLR   1993  2  3  0  0  0  2003 08 07 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G22  SLR   2003 12 21 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G23  SLR   1990 11 26  0  0  0  2004 02 17 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G23  SLR   2004 06 23 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   1991  7  4  0  0  0  2011 10 01 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  2  2  0  0  0  2012 03 14 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  3 15  0  0  0  2012 04 25 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  4 26  0  0  0  2012 05 31 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  8  9  0  0  0  2012 08 23 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012 10 04 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G25  SLR   1992  2 23  0  0  0  2010 02 08 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G25  SLR   2010  2  9  0  0  0  2010 05 27 23 59 59       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G25  SLR   2010 05 28 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   1992  7  7  0  0  0  2015 01 06 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   2015  2  5  0  0  0  2015 02 25 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   2015  2 27  0  0  0  2015 03 17 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   2015 03 25 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G27  SLR   1992  9  9  0  0  0  2012 10 17 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G27  SLR   2012 10 18  0  0  0  2013 05 10 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G27  SLR   2013 05 15 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G28  SLR   1992  4 10  0  0  0  1997 08 16 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G28  SLR   2000 07 16 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G29  SLR   1992 12 18  0  0  0  2007 10 24 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G29  SLR   2007 12 20 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   1996  9 12  0  0  0  2011 08 04 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   2011  8  5  0  0  0  2013 05 07 00 00 00       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   2013  5 10  0  0  0  2013 08 21 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   2013  8 22  0  0  0  2013 09 16 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   2013  9 19  0  0  0  2013 10 08 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   2013 12  3  0  0  0  2013 12 17 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   2013 12 19  0  0  0  2014 02 10 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G30  SLR   2014 02 21 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G31  SLR   1993  3 30  0  0  0  2005 10 25 00 00 00       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G31  SLR   2006 09 25 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G32  SLR   2006 12  2  0  0  0  2016 01 25 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G32  SLR   2016 02 05 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R01  SLR   1996  1  1  0  0  0  1996 12 21 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R01  SLR   1999  1  1  0  0  0  2002 07 08 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R01  SLR   2004 12 26  0  0  0  2009 12 13 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R01  SLR   2009 12 14 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R02  SLR   1996  1  1  0  0  0  1997 08 23 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R02  SLR   2003 12 10  0  0  0  2008 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R02  SLR   2008 12 25  0  0  0  2013 06 30 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R02  SLR   2013 07 01 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   1996  1  1  0  0  0  2001 11 30 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   2001 12  1  0  0  0  2008 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   2008 12 25  0  0  0  2010 09 30 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   2010 10  1  0  0  0  2010 12 15 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   2010 12 16  0  0  0  2011 03 10 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   2011  3 11  0  0  0  2011 10 12 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   2011 10 13  0  0  0  2011 11 30 23 59 59       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R03  SLR   2011 12 01 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R04  SLR   1994 11 20  0  0  0  1999 11 19 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R04  SLR   2003 12 10  0  0  0  2009 12 13 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R04  SLR   2009 12 14  0  0  0  2010 09 30 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R04  SLR   2010 10  1  0  0  0  2010 12 15 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R04  SLR   2011  2 26  0  0  0  2011 10 11 00 00 00       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R04  SLR   2011 10 13 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R05  SLR   2001 12  1  0  0  0  2009 12 13 23 59 59       0.0000    0.0000    1.5220     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R05  SLR   2009 12 14  0  0  0  2018 08 11 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R05  SLR   2018 08 22 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R06  SLR   1996  1  1  0  0  0  2001 11 30 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R06  SLR   2001 12  1  0  0  0  2003 12 09 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R06  SLR   2003 12 10  0  0  0  2010 04 27 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R06  SLR   2010  4 28  0  0  0  2010 09 30 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R06  SLR   2010 10 01 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R07  SLR   1996  1  1  0  0  0  1997 08 04 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R07  SLR   1998 12 30  0  0  0  2004 12 25 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R07  SLR   2004 12 26  0  0  0  2011 12 14 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R07  SLR   2011 12 15 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   1996  1  1  0  0  0  1997 06 25 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   1998 12 30  0  0  0  2004 12 25 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   2004 12 26  0  0  0  2008 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   2008 12 25  0  0  0  2012 09 13 00 00 00       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   2012  9 17  0  0  0  2012 10 17 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   2012 10 18  0  0  0  2012 12 21 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   2012 12 22  0  0  0  2013 01 05 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   2013  1  6  0  0  0  2013 02 22 23 59 59       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R08  SLR   2013 02 23 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R09  SLR   1996  1  1  0  0  0  2007 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R09  SLR   2007 12 25  0  0  0  2010 09 30 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R09  SLR   2010 10  1  0  0  0  2016 02 15 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R09  SLR   2016 02 16 00 00 00                            0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R10  SLR   1996  1  1  0  0  0  2006 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R10  SLR   2006 12 25 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R11  SLR   1996  1  1  0  0  0  2007 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R11  SLR   2007 12 25  0  0  0  2016 06 23 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R11  SLR   2016 06 24 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R12  SLR   1996  1  1  0  0  0  2010 09 01 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R12  SLR   2010  9  2  0  0  0  2016 11 22 00 00 00       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R12  SLR   2016 12 15 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R13  SLR   1996  1  1  0  0  0  2007 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R13  SLR   2007 12 25 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R14  SLR   1996  1  1  0  0  0  2006 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
